FLTR,2023-09-26,16263.12,
FLTR,2023-09-27,16328.17,
FLTR,2023-09-28,16475.13,
FLTR,2023-09-29,16623.4,
FLTR,2023-09-30,16623.4,
FLTR,2023-10-01,16623.4,
FLTR,2023-10-02,16789.64,
FLTR,2023-10-03,16756.06,
FLTR,2023-10-04,16588.5,
FLTR,2023-10-05,16505.56,
FLTR,2023-10-06,,16756.06
FLTR,2023-10-07,,16630.81
FLTR,2023-10-08,,16662.1225
