GSK,2023-10-15,1771.35,
GSK,2023-10-16,1776.67,
GSK,2023-10-17,1762.46,
GSK,2023-10-18,1760.69,
GSK,2023-10-19,1778.3,
GSK,2023-10-20,1797.86,
GSK,2023-10-21,1779.88,
GSK,2023-10-22,1803.02,
GSK,2023-10-23,1790.4,
GSK,2023-10-24,1774.29,
GSK,2023-10-25,,1797.86
GSK,2023-10-26,,1786.0749999999998
GSK,2023-10-27,,1789.0212499999998
