ASH,2023-11-06,109.57,
ASH,2023-11-07,108.91,
ASH,2023-11-08,110.32,
ASH,2023-11-09,109.44,
ASH,2023-11-10,110.54,
ASH,2023-11-11,110.65,
ASH,2023-11-12,112.2,
ASH,2023-11-13,112.53,
ASH,2023-11-14,111.52,
ASH,2023-11-15,110.96,
ASH,2023-11-16,,112.2
ASH,2023-11-17,,111.58
ASH,2023-11-18,,111.735
